model,pathway,scenario,region,variables,unit,2020,2050
image,SSP2-Base,Business As Usual,BY,Share|ElectricityHV|ImportsAL,share,0.0,0.0
image,SSP2-Base,Business As Usual,BY,Share|ElectricityHV|ImportsHU,share,0.0,0.0
image,SSP2-Base,Business As Usual,BY,Share|ElectricityHV|ImportsCH,share,0.0,0.0
image,SSP2-Base,Business As Usual,BY,Share|ElectricityMV|TransformationHVMV,share,0.8,0.7280819287189055
image,SSP2-Base,Business As Usual,BY,Share|ElectricityMV|SolarPVRoofCommercial,share,0.1,0.1719180712810944
image,SSP2-Base,Business As Usual,BY,Share|ElectricityMV|Waste,share,0.1,0.0999999999999999
image,SSP2-Base,Business As Usual,BY,Share|ElectricityLV|TransformationMVLV,share,0.8315150270337436,0.7522386444432921
image,SSP2-Base,Business As Usual,BY,Share|ElectricityLV|BatteryChemical,share,0.0684849729662564,0.0977613555567078
image,SSP2-Base,Business As Usual,BY,Share|ElectricityLV|SolarPVRoofResidential,share,0.1,0.15
image,SSP2-Base,Business As Usual,GI,Share|ElectricityHV|Coal,share,0.1673317833998792,0.0302155173658454
image,SSP2-Base,Business As Usual,GI,Share|ElectricityHV|CombinedCycle,share,0.02600942862009,0.0138536461410915
image,SSP2-Base,Business As Usual,GI,Share|ElectricityHV|GasTurbine,share,0.0313649499079747,0.0073281575142473
image,SSP2-Base,Business As Usual,GI,Share|ElectricityHV|CogenerationGas,share,0.2137160211622712,0.0186167326141676
image,SSP2-Base,Business As Usual,GI,Share|ElectricityHV|Nuclear,share,0.1122410813878457,0.0262046373681747
image,SSP2-Base,Business As Usual,GI,Share|ElectricityHV|Oil,share,0.0515319097068866,0.0046848699127674
image,SSP2-Base,Business As Usual,GI,Share|ElectricityHV|Geothermal,share,0.0094073969520305,0.065968481741426
image,SSP2-Base,Business As Usual,GI,Share|ElectricityHV|HydroRunofRiver,share,0.0166456317091804,0.0672841400290885
image,SSP2-Base,Business As Usual,GI,Share|ElectricityHV|HydroReservoir,share,0.0030050607881419,0.1757418118220555
image,SSP2-Base,Business As Usual,GI,Share|ElectricityHV|Biomass,share,0.0449028927816631,0.0353798088152503
image,SSP2-Base,Business As Usual,GI,Share|ElectricityHV|Biogas,share,0.0155175180714055,0.0174361474500513
image,SSP2-Base,Business As Usual,GI,Share|ElectricityHV|WindOnshore,share,0.0484692345376609,0.0732646813085206
image,SSP2-Base,Business As Usual,GI,Share|ElectricityHV|WindOffshore,share,0.0716173442283818,0.0983530442587922
image,SSP2-Base,Business As Usual,GI,Share|ElectricityHV|SolarThermal,share,0.0491607068205978,0.0607676562595924
image,SSP2-Base,Business As Usual,GI,Share|ElectricityHV|SolarPVOpen,share,0.0233729281639865,0.1857824109426491
image,SSP2-Base,Business As Usual,GI,Share|ElectricityHV|Hydrogen,share,0.0242817113351385,0.0071871783026227
image,SSP2-Base,Business As Usual,GI,Share|ElectricityHV|BatteryHydro,share,0.0075217438770438,0.0622824837641057
image,SSP2-Base,Business As Usual,GI,Share|ElectricityHV|ImportsES,share,0.0,0.0
image,SSP2-Base,Business As Usual,GI,Share|ElectricityHV|ImportsBG,share,0.0,0.0
image,SSP2-Base,Business As Usual,GI,Share|ElectricityHV|ImportsSE,share,0.0,0.0
image,SSP2-Base,Business As Usual,GI,Share|ElectricityHV|ImportsAT,share,0.0,0.0
image,SSP2-Base,Business As Usual,GI,Share|ElectricityHV|ImportsMK,share,0.0,0.0
image,SSP2-Base,Business As Usual,GI,Share|ElectricityHV|ImportsMD,share,0.0,0.0
image,SSP2-Base,Business As Usual,GI,Share|ElectricityHV|ImportsHR,share,0.0,0.0
image,SSP2-Base,Business As Usual,GI,Share|ElectricityHV|ImportsXK,share,0.0,0.0
image,SSP2-Base,Business As Usual,GI,Share|ElectricityHV|ImportsLU,share,0.0,0.0
image,SSP2-Base,Business As Usual,GI,Share|ElectricityHV|ImportsGR,share,0.0,0.0
image,SSP2-Base,Business As Usual,GI,Share|ElectricityHV|ImportsIS,share,0.0,0.0
image,SSP2-Base,Business As Usual,GI,Share|ElectricityHV|ImportsBA,share,0.0,0.0
image,SSP2-Base,Business As Usual,GI,Share|ElectricityHV|ImportsEE,share,0.0,0.0
image,SSP2-Base,Business As Usual,GI,Share|ElectricityHV|ImportsSK,share,0.0,0.0
image,SSP2-Base,Business As Usual,GI,Share|ElectricityHV|ImportsME,share,0.0,0.0
image,SSP2-Base,Business As Usual,GI,Share|ElectricityHV|ImportsLT,share,0.0,0.0
image,SSP2-Base,Business As Usual,GI,Share|ElectricityHV|ImportsSI,share,0.0,0.0
image,SSP2-Base,Business As Usual,GI,Share|ElectricityHV|ImportsIE,share,0.0,0.0
image,SSP2-Base,Business As Usual,GI,Share|ElectricityHV|ImportsBE,share,0.0,0.0
image,SSP2-Base,Business As Usual,GI,Share|ElectricityHV|ImportsRS,share,0.0,0.0
image,SSP2-Base,Business As Usual,GI,Share|ElectricityHV|ImportsRO,share,0.0117384913457697,0.0074958450877222
image,SSP2-Base,Business As Usual,GI,Share|ElectricityHV|ImportsNL,share,0.0,0.0
image,SSP2-Base,Business As Usual,GI,Share|ElectricityHV|ImportsUA,share,0.0,0.0
image,SSP2-Base,Business As Usual,GI,Share|ElectricityHV|ImportsPL,share,0.0,0.0
image,SSP2-Base,Business As Usual,GI,Share|ElectricityHV|ImportsFR,share,0.0,0.0
image,SSP2-Base,Business As Usual,GI,Share|ElectricityHV|ImportsGB,share,0.0,0.0
image,SSP2-Base,Business As Usual,GI,Share|ElectricityHV|ImportsNO,share,0.0,0.0
image,SSP2-Base,Business As Usual,GI,Share|ElectricityHV|ImportsCZ,share,0.0,0.0
image,SSP2-Base,Business As Usual,GI,Share|ElectricityHV|ImportsMT,share,0.0,0.0
image,SSP2-Base,Business As Usual,GI,Share|ElectricityHV|ImportsDK,share,0.0,0.0
image,SSP2-Base,Business As Usual,GI,Share|ElectricityHV|ImportsIT,share,0.0313676145077862,0.011562500010449
image,SSP2-Base,Business As Usual,GI,Share|ElectricityHV|ImportsLV,share,0.0,0.0
image,SSP2-Base,Business As Usual,GI,Share|ElectricityHV|ImportsDE,share,0.0407965506962652,0.0305902492913797
image,SSP2-Base,Business As Usual,GI,Share|ElectricityHV|ImportsPT,share,0.0,0.0
image,SSP2-Base,Business As Usual,GI,Share|ElectricityHV|ImportsFI,share,0.0,0.0
image,SSP2-Base,Business As Usual,GI,Share|ElectricityHV|ImportsBY,share,0.0,0.0
image,SSP2-Base,Business As Usual,GI,Share|ElectricityHV|ImportsGI,share,0.0,0.0
image,SSP2-Base,Business As Usual,GI,Share|ElectricityHV|ImportsAL,share,0.0,0.0
image,SSP2-Base,Business As Usual,GI,Share|ElectricityHV|ImportsHU,share,0.0,0.0
image,SSP2-Base,Business As Usual,GI,Share|ElectricityHV|ImportsCH,share,0.0,0.0
image,SSP2-Base,Business As Usual,GI,Share|ElectricityMV|TransformationHVMV,share,0.8,0.8195216459802435
image,SSP2-Base,Business As Usual,GI,Share|ElectricityMV|SolarPVRoofCommercial,share,0.1,0.0804783540197563
image,SSP2-Base,Business As Usual,GI,Share|ElectricityMV|Waste,share,0.0999999999999999,0.0999999999999999
image,SSP2-Base,Business As Usual,GI,Share|ElectricityLV|TransformationMVLV,share,0.7209134990276163,0.6533297931509731
image,SSP2-Base,Business As Usual,GI,Share|ElectricityLV|BatteryChemical,share,0.2,0.2
image,SSP2-Base,Business As Usual,GI,Share|ElectricityLV|SolarPVRoofResidential,share,0.0790865009723838,0.1466702068490268
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|Coal,share,0.134948275484075,0.0047825807815573
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|CombinedCycle,share,0.1065515557814883,0.0214731691193651
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|GasTurbine,share,0.0772451918648547,0.0214421800610094
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|CogenerationGas,share,0.0270340754051401,0.0193214677132275
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|Nuclear,share,0.0725011156935023,0.021724241619676
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|Oil,share,0.021026427589459,0.0046927923427552
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|Geothermal,share,0.0291283820648246,0.043421469010053
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|HydroRunofRiver,share,0.0252480864764036,0.2310110828749452
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|HydroReservoir,share,0.0270341601480777,0.112376401050334
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|Biomass,share,0.0058118799963215,0.0296664513598981
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|Biogas,share,0.0204124774374237,0.0233173409791767
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|WindOnshore,share,0.0879325774599313,0.179762854609043
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|WindOffshore,share,0.0350546847282614,0.0271112268207461
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|SolarThermal,share,0.082535791107178,0.0295501615006469
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|SolarPVOpen,share,0.0114078381647773,0.017200958605763
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|Hydrogen,share,0.0358305039010691,0.0254496614853501
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|BatteryHydro,share,0.193039752619533,0.1641571857205743
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsES,share,0.0,0.0
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsBG,share,0.0,0.0
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsSE,share,0.0,0.0
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsAT,share,0.0,0.0
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsMK,share,0.0,0.0
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsMD,share,0.0,0.0
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsHR,share,0.0,0.0
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsXK,share,0.0,0.0
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsLU,share,0.0,0.0
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsGR,share,0.0,0.0
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsIS,share,0.0,0.0
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsBA,share,0.0,0.0
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsEE,share,0.0,0.0
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsSK,share,0.0,0.0
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsME,share,0.0,0.0
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsLT,share,0.0021391838199145,0.0111860502140542
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsSI,share,0.0,0.0
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsIE,share,0.0,0.0
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsBE,share,0.0,0.0
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsRS,share,0.0,0.0
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsRO,share,0.0,0.0
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsNL,share,0.0,0.0
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsUA,share,0.0,0.0
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsPL,share,0.0,0.0
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsFR,share,0.0040665178779167,0.0091833212218074
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsGB,share,0.0,0.0
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsNO,share,0.0,0.0
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsCZ,share,0.0,0.0
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsMT,share,0.0,0.0
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsDK,share,0.0,0.0
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsIT,share,0.0010515223798473,0.0031694029100165
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsLV,share,0.0,0.0
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsDE,share,0.0,0.0
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsPT,share,0.0,0.0
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsFI,share,0.0,0.0
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsBY,share,0.0,0.0
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsGI,share,0.0,0.0
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsAL,share,0.0,0.0
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsHU,share,0.0,0.0
image,SSP2-Base,Business As Usual,AL,Share|ElectricityHV|ImportsCH,share,0.0,0.0
image,SSP2-Base,Business As Usual,AL,Share|ElectricityMV|TransformationHVMV,share,0.8,0.0795002141194931
image,SSP2-Base,Business As Usual,AL,Share|ElectricityMV|SolarPVRoofCommercial,share,0.1,0.8358030715818859
image,SSP2-Base,Business As Usual,AL,Share|ElectricityMV|Waste,share,0.0999999999999999,0.084696714298621
image,SSP2-Base,Business As Usual,AL,Share|ElectricityLV|TransformationMVLV,share,0.8303824766224555,0.7800776515327247
image,SSP2-Base,Business As Usual,AL,Share|ElectricityLV|BatteryChemical,share,0.0696175233775445,0.2
image,SSP2-Base,Business As Usual,AL,Share|ElectricityLV|SolarPVRoofResidential,share,0.1,0.0199223484672753
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|Coal,share,0.1089492649139605,0.0052166915260235
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|CombinedCycle,share,0.0501001008045046,0.0022516814869232
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|GasTurbine,share,0.0134280309813086,3.28946752359568e-05
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|CogenerationGas,share,0.0581962795209128,0.0006038802947759
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|Nuclear,share,0.1695420789924899,0.0028653365359709
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|Oil,share,0.0697390965202022,0.0056593967192504
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|Geothermal,share,0.011124346556149,0.0327200649822798
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|HydroRunofRiver,share,0.0081495998372977,0.0892770224509483
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|HydroReservoir,share,0.0524401903746334,0.0336156611063621
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|Biomass,share,0.0005311041487426,0.0557714836874525
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|Biogas,share,0.1019529541215141,0.0284075390425031
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|WindOnshore,share,0.0041570420020769,0.0953901781709755
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|WindOffshore,share,0.0337016691236643,0.1366618371422985
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|SolarThermal,share,0.0519304714406855,0.1281111389137118
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|SolarPVOpen,share,0.014060951603754,0.3317438722628174
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|Hydrogen,share,0.1619628795281218,0.0007199794852425
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|BatteryHydro,share,0.0610432383812314,0.0483012022406505
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsES,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsBG,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsSE,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsAT,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsMK,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsMD,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsHR,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsXK,share,0.0051376955565966,2.114653705802073e-05
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsLU,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsGR,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsIS,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsBA,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsEE,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsSK,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsME,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsLT,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsSI,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsIE,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsBE,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsRS,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsRO,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsNL,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsUA,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsPL,share,0.0002841556316388,0.0018114001999655
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsFR,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsGB,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsNO,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsCZ,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsMT,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsDK,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsIT,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsLV,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsDE,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsPT,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsFI,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsBY,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsGI,share,0.0235688499605143,0.0008175925395537
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsAL,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsHU,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityHV|ImportsCH,share,0.0,0.0
image,SSP2-Base,Business As Usual,HU,Share|ElectricityMV|TransformationHVMV,share,0.8037680166064961,0.6508798047249834
image,SSP2-Base,Business As Usual,HU,Share|ElectricityMV|SolarPVRoofCommercial,share,0.1,0.2491201952750166
image,SSP2-Base,Business As Usual,HU,Share|ElectricityMV|Waste,share,0.0962319833935039,0.1
image,SSP2-Base,Business As Usual,HU,Share|ElectricityLV|TransformationMVLV,share,0.8102517938745508,0.6626009208973176
image,SSP2-Base,Business As Usual,HU,Share|ElectricityLV|BatteryChemical,share,0.089748206125449,0.1873990791026825
image,SSP2-Base,Business As Usual,HU,Share|ElectricityLV|SolarPVRoofResidential,share,0.1,0.15
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|Coal,share,0.0804117141163279,0.0171244768227111
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|CombinedCycle,share,0.034479357557171,0.0117800315016901
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|GasTurbine,share,0.026166674550241,0.0648775695133201
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|CogenerationGas,share,0.0217046782196901,0.0094181271638753
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|Nuclear,share,0.1689498647059053,0.0064456729101752
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|Oil,share,0.0096515618856586,0.0159942410690105
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|Geothermal,share,0.0487321493481612,0.094487235268697
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|HydroRunofRiver,share,0.0486920538376658,0.1017841700816896
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|HydroReservoir,share,0.0678394227478151,0.1008163522777728
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|Biomass,share,0.0211837082085047,0.0758017204497116
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|Biogas,share,0.1115929042695638,0.0701645246861007
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|WindOnshore,share,0.0696668950438364,0.1312550955396335
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|WindOffshore,share,0.0203511606106085,0.0208702065183081
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|SolarThermal,share,0.0135167575902798,0.0297664499660597
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|SolarPVOpen,share,0.028400939113076,0.0072515691985032
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|Hydrogen,share,0.035600054761817,0.0046700838391695
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|BatteryHydro,share,0.0107704268596939,0.1878056864929152
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsES,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsBG,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsSE,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsAT,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsMK,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsMD,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsHR,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsXK,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsLU,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsGR,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsIS,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsBA,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsEE,share,0.0158701505458289,0.0219534638342035
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsSK,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsME,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsLT,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsSI,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsIE,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsBE,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsRS,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsRO,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsNL,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsUA,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsPL,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsFR,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsGB,share,0.1015593866662579,0.0058836424182352
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsNO,share,0.0648601393618961,0.0218496804482169
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsCZ,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsMT,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsDK,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsIT,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsLV,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsDE,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsPT,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsFI,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsBY,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsGI,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsAL,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsHU,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityHV|ImportsCH,share,0.0,0.0
image,SSP2-Base,Business As Usual,CH,Share|ElectricityMV|TransformationHVMV,share,0.8,0.600402742273992
image,SSP2-Base,Business As Usual,CH,Share|ElectricityMV|SolarPVRoofCommercial,share,0.1,0.299597257726008
image,SSP2-Base,Business As Usual,CH,Share|ElectricityMV|Waste,share,0.1,0.1
image,SSP2-Base,Business As Usual,CH,Share|ElectricityLV|TransformationMVLV,share,0.8449415062317432,0.747007587031687
image,SSP2-Base,Business As Usual,CH,Share|ElectricityLV|BatteryChemical,share,0.0550584937682567,0.1029924129683129
image,SSP2-Base,Business As Usual,CH,Share|ElectricityLV|SolarPVRoofResidential,share,0.0999999999999999,0.15
image,SSP2-Base,Business As Usual,ES,Share|ElectricityHV|ImportsRU,share,0.0,0.0
image,SSP2-Base,Business As Usual,ES,Share|ElectricityHV|ImportsTR,share,0.0,0.0
image,SSP2-Base,Business As Usual,ES,Share|ElectricityHV|ImportsMA,share,0.0,0.0
image,SSP2-Base,Business As Usual,BG,Share|ElectricityHV|ImportsRU,share,0.0,0.0
image,SSP2-Base,Business As Usual,BG,Share|ElectricityHV|ImportsTR,share,0.0,0.0
image,SSP2-Base,Business As Usual,BG,Share|ElectricityHV|ImportsMA,share,0.0,0.0
image,SSP2-Base,Business As Usual,SE,Share|ElectricityHV|ImportsRU,share,0.0,0.0
image,SSP2-Base,Business As Usual,SE,Share|ElectricityHV|ImportsTR,share,0.0,0.0
